name,Brand,Best Sellers Rank,weight,Laptop type,Laptop purpose,Screen Size,Hard Drive Size,Hard Drive Type,RAM speed,RAM size,RAM type,CPU,CPU rank,GPU,GPU performance,Optical Drive Type,Operating System,Number of USB 3.0 Ports,Number of USB 2.0 Ports,Date First Available,Customer Reviews,old_price,price
"[windows 10] 2022 hp 14 full hd laptop, intel i3-1115g4(beat i5-7200u) 8gb ram 256gb ssd, webcam, 14"" ips micro-edge display, hdmi, wi-fi, hp fast charge, lightweight thin design, rokc mp bundle ",hp,1147.0,1.6964354638,traditional,general,14.0,256.0,ssd,4.1,8.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,windows,2.0,1.0,2021-11-02,5.0,499.0,499.0
"microsoft surface laptop 3, 10th gen intel core i5 (13.5"" touchscreen - 8gb memory - 256gb ssd) - black (renewed premium) ",microsoft,135.0,1.2882023308,traditional,general,13.5,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,1661.0,intel iris plus g4,7.2,No,windows,1.0,1.0,2022-05-12,4.3,799.99,499.0
"lenovo 500e chromebook gen 3 82jb0000us lte advanced 11.6"" touchscreen convertible 2 in 1 chromebook - hd - 1366 x 768 - intel celeron n5100 quad-core (4 core) 1.10 ghz - 4 gb ram - 32 gb flash ",lenovo,1008.0,1.3290256441,2 in 1,general,14.0,512.0,ssd,2.9202336956521737,32.0,lpddr4x,intel celeron n5100,1661.0,intel uhd g7,5.3,No,chrome os,1.0,0.0,2021-10-15,4.2,584.0,499.0
"dell inspiron 15 3511, 15.6 inch fhd laptop - intel core i5-1135g7, 12gb ddr4 ram, 256gb ssd, intel iris xe graphics, windows 11 home - carbon black ",dell,172.0,1.7327228534,traditional,general,14.0,256.0,ssd,2.666,12.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,2.0,1.0,2021-12-13,4.1,679.99,499.0
"newest hp 15.6"" laptop , fhd, amd r5-5500u, 8gb ram, 256gb ssd, usb type-c and usb type-a , hdmi, built-in microphone/ webcam, windows 11, spruce blue ",hp,264.0,1.6918995401,traditional,general,14.0,256.0,ssd,3.2,8.0,sdram,amd ryzen 5 5500u,603.0,intel uhd g7,5.3,No,windows,1.0,1.0,2021-10-29,4.7,502.0,502.0
"2022 newest lenovo ideapad 14"" fhd ips laptop computer, intel core i5-10210u, quad core up to 4.2 ghz, 8gb ram, 512gb pcie ssd, uhd graphics, bluetooth, hdmi, webcam, windows 11+hubxcelcables ",lenovo,522.0,1.496854821,traditional,general,14.0,512.0,ssd,1.6,8.0,ddr4,intel core i5 10210u,1107.0,intel uhd g7,5.3,No,windows,1.0,0.0,2022-02-14,4.3,503.0,503.0
"hp 17 laptop, 11th gen intel core i5-1135g7, 8 gb ram, 256 gb ssd storage, 17.3-inch hd+ display, windows 10 home, anti-glare screen, long battery life, web-cam & dual mics (17-cn0021nr, 2021) ",hp,124.0,2.086524902,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,2.0,0.0,2021-04-04,4.3,639.99,504.0
"[windows 11 home] newest hp 17 laptop, 17.3"" hd+ screen, amd athlon gold 3150u processor, 16gb ddr4 ram, 512gb pcie ssd, wi-fi, webcam, zoom meeting, hdmi, black ",hp,511.0,2.0955967494000003,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,amd athlon gold 3150u,1505.0,amd radeon r2,1.0,No,windows,3.0,2.0,2021-10-19,4.5,579.0,509.0
"newest dell inspiron 3510 15.6"" hd laptop, intel pentium n5030 processor, webcam, wifi, hdmi, bluetooth, windows 10 home, black (16gb ram | 256gb pcie ssd) ",dell,554.0,1.7735461667,traditional,general,14.0,128.0,ssd,3.1,16.0,ddr4,intel pentium silver n5030,1922.0,intel uhd g7,5.3,No,windows,2.0,0.0,2021-02-19,4.2,513.0,513.0
dell inspiron 15.6-inch full hd touch-screen intel i5-1035g1 12gb 256gb ssd win 10 laptop ,dell,389.0,0.45359237,traditional,general,14.0,256.0,ssd,3.6,12.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,1.0,0.0,2021-04-15,4.3,515.0,515.0
"newest 2021 hp 17.3inch fhd laptop, 11th core i5-1135g7 (>i7-1065g7), 8gb ram, 256gb pcie ssd, iris xe graphics, webcam, hdmi, win 10 home, w/ accessories 17-by4633dx ",hp,525.0,2.3768240188000003,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,2.0,1.0,2021-08-17,4.8,569.0,519.0
"newest asus vivobook 15.6-inch touchscreen fhd laptop pc, 10th gen quad-core intel i5-1035g1, 8gb ddr4, 256gb pcie ssd, fingerprint reader, windows 10 home ",asus,913.0,1.8007617089,traditional,general,15.3,256.0,ssd,3.6,8.0,sdram,intel core i5 1035g1,934.0,intel uhd g7,5.3,Yes,windows,2.0,1.0,2021-02-23,4.0,520.0,520.0
"asus chromebook flip cm5, 15.6"" touchscreen full hd nanoedge display, amd ryzen 3 3250c processor, 64gb emmc, 4gb ram, backlit keyboard, wi-fi 5, chrome os, aluminum, mineral gray, cm5500fda-dn344t ",asus,239.0,1.950447191,traditional,general,15.3,512.0,ssd,3.5,4.0,ddr4,amd ryzen 3 3250c,1773.0,amd radeon r2,1.0,No,uninstalled,1.0,0.0,2021-09-15,4.4,529.0,529.0
"lenovo - 2022 - ideapad 3i - essential laptop computer - intel core i5 12th gen - 15.6"" fhd display - 8gb memory - 512gb storage - windows 11 pro ",lenovo,20.0,2.4675424928000003,traditional,general,14.0,512.0,ssd,2.4,8.0,ddr4,intel core i5 1140g7,970.0,intel iris 540,8.0,No,windows,1.0,1.0,2022-02-01,4.4,649.99,529.0
ts tb 13s g2 i5 8g 256g w10p ,lenovo,1212.0,1.9958064280000003,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,970.0,intel uhd 605,2.3,No,windows,0.0,0.0,2020-12-04,4.4,532.0,532.0
lenovo 11dt001gus ts m70q i3 10100t 8g 128g w10p ,lenovo,1256.0,3.039068879,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i3 10100t,970.0,intel uhd 605,2.3,No,windows,2.0,2.0,2020-12-22,4.4,534.0,534.0
"new lenovo ideapad 3 15.6"" fhd touch screen laptop|intel core i5 11th gen |12gb ram, 256gb ssd| hdmi|baclit keyboard|arctic grey windows 11 ",lenovo,152.0,1.6964354638,traditional,general,14.0,256.0,ssd,2.666,12.0,so-dimm,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-11-01,4.5,538.0,538.0
"lenovo ideapad 3i 14.0"" fhd laptop, intel core i5-10210u(up to 4.2ghz), 12gb ram 512gb ssd, wifi bluetooth hdmi, grey, windows 11 ",lenovo,530.0,2.1500278338000003,traditional,general,14.0,512.0,ssd,1.6,12.0,ddr4,intel core i5 10210u,1107.0,intel uhd g7,5.3,Yes,windows,2.0,1.0,2022-01-11,4.7,539.0,539.0
"asus p2451fa-ys33,14.0//narrow border//fhd ",asus,1274.0,2.540117272,traditional,general,15.3,64.0,other,1.6,4.0,ddr4,intel core i3 10110u,1512.0,intel uhd 605,2.3,No,windows,2.0,2.0,2021-04-14,2.8,539.0,539.0
acer spin 3 sp314-54n-314v 2 in 1 notebook ,acer,1289.0,2.4403269506000003,traditional,general,14.0,512.0,ssd,2.666,16.0,ddr4,intel core i5 1140g7,1530.0,intel uhd 605,2.3,No,uninstalled,0.0,1.0,2020-08-06,1.0,799.99,544.0
"2022 newest hp laptop with microsoft office included 1-year, 15.6"" hd screen, amd athlon 3050u 16gb ram 1tb ssd hdmi port webcam gold white windows 11 | college student bundle, rokc hdmi cable ",hp,169.0,1.7009713875,traditional,general,14.0,1000.0,ssd,3.0625531914893616,16.0,ddr4,amd athlon silver 3050u,1790.0,intel uhd 605,2.3,No,windows,2.0,0.0,2022-06-24,4.1,549.0,549.0
"samsung galaxy chromebook 2 xe530qda-ka1us 13.3"" touchscreen 2 in 1 chromebook - full hd - 1920 x 1080 - intel core i3 (10th gen) i3-10110u 2.10 ghz - 8 gb ram - fiesta red ",samsung,171.0,1.7372587771,traditional,general,13.3,128.0,hdd,2.4,8.0,lpddr3,intel core i3 10110u,1512.0,intel uhd g7,5.3,Yes,chrome os,2.0,0.0,2021-06-24,4.4,699.99,549.0
"asus chromebook enterprise detachable cm3, 10.5"" touchscreen wuxga 16:10, mediatek 8183, 64gb, 4gb ram, garaged usi stylus, chrome os with chrome enterprise, zero-touch enrollment, cm3000dva-ge44t-s ",asus,877.0,0.5080234544000001,traditional,general,15.3,64.0,ssd,2.69395,4.0,ddr4,intel core i5 1140g7,748.0,intel uhd 605,2.3,No,chrome os,1.0,1.0,2022-01-08,3.0,549.0,549.0
lenovo ideapad 3 intel core i5-1135g7 12gb 256gb ssd 15.6 fhd touchscreen laptop ,lenovo,219.0,1.6510762268,traditional,general,14.0,256.0,ssd,4.1,12.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,2.0,1.0,2021-11-02,4.5,549.0,549.0
"2020 hp 15 15.6"" hd touchscreen premium laptop - 10th gen intel core i5-1035g1, 16gb ddr4, 512gb ssd, usb type-c, hdmi, windows 10 - silver w ",hp,110.0,1.723651006,traditional,general,14.0,512.0,ssd,2.666,16.0,ddr4,intel core i5 1035g1,934.0,intel iris pro 580,11.3,No,windows,3.0,1.0,2019-11-20,4.5,644.99,549.0
"2022 hp pavilion premium laptop , 15.6'' fhd display, amd athlon n3050, 16gb ram, 1tb ssd, webcam, thin & portable, office 365 1-year, long battery life, windows 11, natural silver, rokc hdmi cable ",hp,495.0,1.7009713875,traditional,general,14.0,1000.0,ssd,2.69395,4.0,ddr4,intel celeron n3050,3395.0,intel uhd 605,2.3,No,windows,0.0,1.0,2022-07-13,4.6,549.0,549.0
"hp laptops for business & college student, 15 inch laptop computer with 15.6 fhd screen, 2022 newest upgraded, amd ryzen 3 3250u, 16gb ram, 1tb ssd, hdmi, webcam, windows 11, fast charge, rokc mp ",hp,1011.0,1.7009713875,traditional,general,14.0,1000.0,ssd,3.0625531914893616,16.0,ddr4,amd ryzen 3 3250u,1521.0,intel uhd 605,2.3,No,windows,1.0,1.0,2022-07-25,4.0,549.0,549.0
"asus zenbook 14 laptop - amd ryzen 5-8gb ram - nvidia geforce mx350-256gb ssd - win 10, light gray ",asus,397.0,0.4989516070000001,traditional,general,15.3,256.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 4500u,690.0,intel uhd 605,2.3,No,windows,1.0,1.0,2020-07-02,4.5,549.0,549.0
"2022 newest hp laptops for college student & business, 15.6 inch hd computer, intel pentium silver n5000, 16gb ram, 1tb ssd, office 365 1-year, fast charge, light-weight, windows 11, rokc hdmi cable ",hp,502.0,1.7826180141,traditional,general,14.0,1000.0,ssd,2.69395,4.0,ddr4,intel pentium silver n5000,1952.0,intel uhd 605,2.3,No,windows,2.0,1.0,2022-11-04,4.7,549.0,549.0
"acer chromebook spin 513 r841lt-s6dj | 13.3"" fhd ips touch corning gorilla glass display | qualcomm snapdragon 7c compute platform | 8gb lpddr4x | 128gb emmc | 4g lte | wifi 5 | chrome os ",acer,481.0,1.2020197805,2 in 1,general,14.0,512.0,ssd,2.6714285714285713,8.0,lpddr4,snapdragon 7c,1588.0,intel uhd 605,2.3,No,chrome os,3.0,0.0,2021-06-26,4.6,699.99,553.0
"newest hp 17 laptop, 17.3"" hd+ display, 11th gen intel core i3-1115g4 processor, 32gb ram, 1tb pcie ssd, webcam, bluetooth, hdmi, rj-45, windows 11 home, silver ",hp,76.0,2.3813599425,traditional,general,14.0,1024.0,ssd,4.1,32.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,windows,2.0,1.0,2022-03-09,4.3,592.0,553.0
"hp 17 laptop pc, 11th gen intel core i5-1135g7, 8 gb ram, 512 gb ssd storage, 17.3-inch full hd ips display, windows 10 home, anti-glare screen, long battery life, web-cam & mics (17-cn0020nr, 2021) ",hp,182.0,2.3813599425,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,0.0,0.0,2021-04-04,4.2,555.0,555.0
"lenovo thinkbook 13s g3 acn 20ya002hus 13.3"" notebook - qhd - 2560 x 1600 - amd 5600u hexa-core (6 core) 2.30 ghz - 8 gb ram - 256 gb ssd - mineral gray ",lenovo,795.0,1.3789208048,traditional,general,14.0,256.0,ssd,2.3,8.0,lpddr4x,amd ryzen 5 5600u,498.0,amd radeon r2,1.0,No,windows,2.0,1.0,2021-10-28,4.2,849.0,559.0
"2021 newest dell inspiron 15 3000 3501 laptop, 15.6"" full hd 1080p screen, 11th gen intel core i5-1135g7 quad-core processor, 16gb ram, 256gb ssd + 1tb hdd, webcam, hdmi, wi-fi, windows 10 home, black ",dell,94.0,2.6716590593,traditional,general,14.0,1024.0,hdd,3.6,16.0,ddr4,intel core i5 1135g7,748.0,intel uhd g7,5.3,No,windows,1.0,0.0,2019-11-13,4.1,559.0,559.0
"lenovo ideapad 3 laptop, 15.6"" hd touchscreen, 11th gen intel core i3-1115g4 processor, 20gb ddr4 ram, 1tb pcie nvme ssd, hdmi, webcam, wi-fi 5, bluetooth, windows 11 home, almond ",lenovo,208.0,1.8506568696,traditional,general,14.0,128.0,ssd,3.5,8.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,Yes,windows,1.0,1.0,2020-06-04,4.4,560.0,560.0
"asus vivobook 15 thin and light laptop, 15.6” fhd, intel i5-1035g1 cpu, 8gb ram, 512gb ssd, backlit kb, fingerprint, windows 10, slate gray, f512ja-as54 ",asus,272.0,1.587573295,2 in 1,general,15.3,512.0,ssd,3.6,8.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,2.0,2.0,2020-04-13,4.4,599.99,562.0
"hp pavilion x360 convertible 14-inch laptop, 11th generation intel core i5-1135g7 processor, intel iris xe graphics, 8gb ram, 256 gb ssd, windows 11 home (14-dw1025nr, natural silver) ",hp,128.0,1.6102529135,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris 540,8.0,No,windows,3.0,0.0,2021-10-05,4.6,779.99,562.0
"lenovo ideapad 3 laptop, 15.6"" fhd display, amd ryzen 5 5500u, 8gb ram, 512gb storage, amd radeon 7 graphics, windows 11 home, abyss blue ",lenovo,263.0,2.4267191795,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 5500u,603.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-10-15,4.6,639.99,562.0
"acer swift 3 sf314-55-58p9, 14"" full hd, 8th gen intel core i5-8265u, 8gb ddr4, 256gb pcie ssd, gigabit wifi, back-lit keyboard, windows 10 professional ",acer,750.0,1.36077711,traditional,general,14.0,512.0,ssd,3.9,8.0,ddr4,intel core i5 8265u,1159.0,intel uhd g7,5.3,Yes,windows,1.0,1.0,2019-05-30,4.4,564.0,564.0
"lenovo ideapad 3i laptop, 15.6"" hd touchscreen display, intel core i3-1115g4 processor, 20gb ddr4 ram, 1tb pcie ssd, bluetooth, webcam, wi-fi 6, hdmi, windows 11 home, grey ",lenovo,473.0,1.8461209459000003,traditional,general,14.0,1024.0,ssd,4.1,20.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,windows,1.0,0.0,2020-08-04,4.5,566.0,566.0
dell inspiron 15.6 fhd touchscreen for hands-on control laptop | amd ryzen 5 3450u | 8gb ram | 256gb ssd | windows 10 home s mode | black ,dell,849.0,1.8325131748,traditional,general,14.0,256.0,ssd,2.7887500000000003,8.0,sdram,amd ryzen 5 3450u,1060.0,amd radeon rx vega 8,8.5,No,windows,3.0,0.0,2021-05-12,4.5,568.0,568.0
"asus chromebook flip cx3, 14"" touchscreen fhd nanoedge display, intel core i3-1110g4 processor, 128gb ssd, 8gb ram, garaged stylus, backlit keyboard, wi-fi 6, chrome os, ai blue, cx3400fma-dh388t-s ",asus,342.0,1.5013907447,2 in 1,general,15.3,128.0,ssd,3.9,8.0,ddr4,intel core i3 1110g4,1642.0,intel uhd 605,2.3,No,chrome os,4.0,0.0,2022-02-10,4.8,599.99,569.0
"lenovo ideapad 3 15.6"" hd high performance laptop, intel core i5-1035g1 quad-core processor, 8gb memory, 256gb ssd, hdmi, webcam, wi-fi, windows 10 ",lenovo,786.0,1.7962257852,traditional,general,14.0,256.0,ssd,3.6,8.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,0.0,1.0,2020-09-08,4.4,571.0,571.0
"dynabook satellite pro c40-h14200 laptop, 10th gen intel core i3-1005g1, windows 10 pro, 8 gb ram, 256 gb ssd, 14"" fhd display, intel uhd graphics, durable, thin, full-size keyboard ( pys36u-00y03r) ",dynabook,895.0,2.1999229945,traditional,general,15.6,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i3 1005g1,1326.0,intel uhd g7,5.3,Yes,windows,2.0,2.0,2021-01-15,4.5,599.99,571.0
"dell inspiron 15 laptop (2021 latest model), 15.6"" fhd touchscreen, 10th gen intel core i5-1035g1 processor, 16gb ram, 256gb pcie ssd, webcam, hdmi, bluetooth, wifi, windows 10 home, black ",dell,536.0,1.7826180141,traditional,general,14.0,256.0,ssd,3.6,16.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,2.0,0.0,2021-04-19,4.6,573.0,573.0
hp smart buy 255 g7 3020e ,hp,1319.0,1.7780820904,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,748.0,intel uhd 605,2.3,No,uninstalled,0.0,1.0,2020-12-07,5.0,573.0,573.0
"hp pavilion 17.3-inch ips fhd laptop (2022 model), intel core i5-1135g7 (beats i7-1065g7), iris xe graphics, 8gb ram, 512gb pcie ssd, backlit keyboard, webcam, win 11, natural silver ",hp,673.0,2.3813599425,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-11-09,4.4,574.0,574.0
"hp pavilion x360 14” touchscreen laptop, 11th gen intel core i5-1135g7, 8 gb ram, 256 gb ssd storage, full hd ips display, windows 10 home os, long battery life, work & streaming (14-dw1024nr, 2021) ",hp,144.0,1.5104625921,2 in 1,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-05-23,4.5,809.99,576.0
dell inspiron 14 7000 amd ryzen 5 4500u 8gb 256gb ssd 14-inch full hd touch screen 2-in-1 laptop ,dell,405.0,1.6374684557,2 in 1,general,14.0,256.0,ssd,2.3,8.0,ddr4,amd ryzen 5 4500u,690.0,intel uhd 605,2.3,No,windows,1.0,1.0,2020-07-24,4.4,577.0,577.0
"lenovo ideapad 3 15itl6 82h801emus 15.6"" notebook - full hd - 1920 x 1080 - intel core i3 11th gen i3-1115g4 dual-core (2 core) 3 ghz - 8 gb ram - 512 gb ssd - arctic gray ",lenovo,815.0,1.6510762268,traditional,general,14.0,512.0,ssd,3.2,8.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,windows,3.0,1.0,2022-01-11,5.0,577.0,577.0
"lenovo ideapad 5i pro laptop, 16"" qhd 2.5k ips display, intel core i5-11300h, geforce mx450, 8gb ram, 512gb ssd, ir camera, backlit keyboard, wifi 6, windows 11 home ",lenovo,139.0,1.9005520303000003,traditional,general,14.0,512.0,ssd,3.1,8.0,sdram,intel core i5 11300h,685.0,nvidia geforce mx450,20.8,No,windows,2.0,1.0,2021-12-31,4.4,579.0,579.0
"hp envy 13 ultra thin laptop 13.3"" full-hd, intel core i5-8250u, intel uhd graphics 620, 256gb ssd, 8gb sdram, fingerprint reader, 13-ah0051wm ",hp,475.0,1.950447191,traditional,general,14.0,256.0,ssd,1.866,8.0,sdram,intel core i5 8250u,1184.0,intel uhd 620,5.3,No,windows,2.0,1.0,2019-10-10,4.2,699.0,579.0
"2021 newest hp envy x360 2-in-1 laptop, 15.6"" full hd touchscreen, amd ryzen 5 5500u processor up to 4.6ghz, 8gb memory, 256gb pcie ssd, backlit keyboard, hdmi, wi-fi, windows 11 home, nightfall black ",hp,220.0,1.859728717,traditional,general,14.0,256.0,ssd,4.6,8.0,ddr4,amd ryzen 5 5500u,603.0,amd radeon r2,1.0,No,windows,1.0,0.0,2021-11-09,4.4,579.0,579.0
"2020 asus vivobook 15 15.6 inch fhd 1080p laptop (amd ryzen 3 3200u up to 3.5ghz, 16gb ddr4 ram, 256gb ssd, amd radeon vega 3, backlit keyboard, fp reader, wifi, bluetooth, hdmi, windows 10) (grey) ",asus,453.0,1.723651006,traditional,general,15.3,256.0,ssd,3.5,16.0,ddr4,amd ryzen 3 3200u,1530.0,amd radeon rx vega 3,5.0,No,windows,2.0,2.0,2019-09-20,4.3,579.0,579.0
"hp 15.6"" touchscreen laptop - 10 gen intel i5-1035g1 12gb sdram 1.0tb 5400rpm sata hard drive ",hp,764.0,1.7780820904,traditional,general,14.0,1024.0,hdd,2.666,12.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,1.0,0.0,2020-05-23,4.0,579.0,579.0
"lenovo ideapad 3 17.3&amp;quot; hd+ notebook computer, intel core i7-1165g7 2.80 ghz, 8gb ram, 256gb ssd, windows 11 home, arctic gray ",lenovo,709.0,2.8757756258,traditional,general,14.0,256.0,ssd,2.8,8.0,ddr4,intel core i7 1165g7,719.0,intel uhd g7,5.3,No,windows,1.0,1.0,2021-11-05,5.0,582.0,582.0
"asus vivobook laptop, 17.3"" hd+ (1600x900) non-touch display, intel core i5 quad-core processor, 20gb ddr4 ram, 1tb pcie nvme m.2 ssd, webcam, hdmi, usb type-c, wi-fi 5, windows 11 home, silver ",asus,254.0,3.2341135981,traditional,general,15.3,1024.0,ssd,3.7249999999999996,20.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,Yes,windows,1.0,0.0,2022-07-26,4.2,629.0,585.0
"new 2022 hp 17.3"" fhd ips display, 11th gen intel core i5-1135g7(beats i7-8500), windows 11 home, 8gb ram, 512gb ssd, wi-fi 5, bluetooth, hdmi, webcam ",hp,198.0,2.72155422,traditional,general,14.0,512.0,ssd,3.6,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2021-11-07,4.3,589.0,589.0
"2022 hp pavilion 17 laptop computer, intel core i3-1115g4(beat i5-8250u), 16gb ram, 256gb pcie ssd, 17.3 fhd ips screen, wi-fi, webcam, bluetooth, long battery life, windows 11, rokc mp(lastest model) ",hp,782.0,2.9755659472,traditional,general,14.0,256.0,ssd,4.1,16.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,windows,2.0,1.0,2022-04-12,4.7,589.0,589.0
hp envy x360 15-ds1010wm 15.6'' fhd ips laptop amd ryzen 5 4500u 8gb 256gb ssd ,hp,978.0,1.859728717,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 4500u,690.0,amd radeon r2,1.0,No,windows,3.0,0.0,2020-12-11,4.1,590.0,590.0
"2021 newest dell inspiron 14"" 2-in-1 hd touchscreen laptop, 11th gen intel core i3-1115g4, 8gb ddr4 memory, 256gb pcie ssd, webcam, hdmi, wifi, backlit keyboard,win10 home, silver ",dell,761.0,1.5512859054,2 in 1,general,14.0,256.0,ssd,4.1,8.0,ddr4,intel core i3 1115g4,1131.0,intel uhd 605,2.3,No,windows,0.0,1.0,2020-11-06,4.2,592.0,592.0
"2021 newest dell inspiron 15 3000 series 3505 laptop, 15.6"" full hd touchscreen, amd ryzen 5 3450u quad-core processor, 16gb ddr4 ram, 1tb hard disk drive, webcam, wi-fi, hdmi, windows 10 home, black ",dell,585.0,1.8325131748,traditional,general,14.0,1024.0,hdd,3.5,16.0,ddr4,amd ryzen 5 3450u,1060.0,amd radeon rx vega 8,8.5,No,windows,1.0,0.0,2021-03-26,4.2,635.0,594.0
"acer swift 3 intel evo thin & light laptop, 14"" full hd, intel core i7-1165g7, intel iris xe graphics, 8gb lpddr4x, 256gb nvme ssd, wi-fi 6, fingerprint reader, back-lit kb, sf314-59-75qc ",acer,138.0,1.2020197805,traditional,general,14.0,256.0,ssd,2.8,8.0,lpddr4,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,2.0,1.0,2020-11-01,4.4,849.99,595.0
"dell inspiron 7000 14"" fhd 2-in-1 touchscreen laptop | amd ryzen 5 4500u | 8gb ram | 256gb ssd | backlit keyboard | windows 10 home | sandstorm ",dell,571.0,1.7009713875,traditional,general,14.0,256.0,ssd,2.7887500000000003,8.0,sdram,amd ryzen 5 4500u,690.0,amd radeon r2,1.0,No,windows,0.0,0.0,2021-02-23,4.5,596.0,596.0
"hp pavilion 15.6"" fhd ips touchscreen premium laptop | 11th gen intel core i5-1135g7 | intel iris xe graphics | 12gb ram | 256gb ssd | wifi | hdmi | windows 10 | silver ",hp,429.0,1.7508665482,traditional,general,14.0,256.0,ssd,3.6,12.0,sdram,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2021-01-25,4.2,597.0,597.0
"acer swift 3 intel evo thin & light laptop, 13.5"" 2256 x 1504 ips, intel core i7-1165g7, intel iris xe graphics, 8gb lpddr4x, 512gb nvme ssd, wi-fi 6, fingerprint reader, back-lit kb, sf313-53-78ug ",acer,306.0,1.1884120094,traditional,general,14.0,512.0,ssd,2.8,8.0,lpddr4,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,3.0,1.0,2020-11-29,4.3,899.99,598.0
